,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,year_sold,month_sold,year_built,year_renovated,Geo_Clusters
9061,274000.0,5,1.75,1950,8720,1.0,0.0,0.0,3,7,1050,900.0,1660,8030,2015,2,6.0,12,5
9062,260000.0,3,2.0,1920,8075,1.0,0.0,0.0,4,7,1510,410.0,1920,7826,2014,5,6.0,12,5
9063,581000.0,4,2.0,2510,13695,1.0,0.0,0.0,4,7,1280,1230.0,1220,12500,2014,5,6.0,10,0
9064,625000.0,3,1.5,1990,5978,1.5,0.0,4.0,4,7,1990,0.0,2100,6221,2014,7,2.0,12,5
9065,220000.0,3,1.0,1230,9720,1.0,0.0,0.0,5,7,1230,0.0,1230,9720,2014,12,6.0,12,3
9066,765000.0,3,2.25,3190,324086,2.0,0.0,2.0,3,9,3190,0.0,3190,217800,2014,10,8.0,12,6
9067,1330000.0,6,4.25,5720,10213,2.0,0.0,0.0,3,10,4170,1550.0,4300,10224,2014,7,10.0,12,1
9068,700000.0,8,2.5,2280,3000,1.5,0.0,0.0,3,7,1210,1070.0,1610,3000,2015,3,1.0,12,2
9069,351000.0,4,1.0,1550,7260,1.0,0.0,0.0,4,6,1550,0.0,1210,7260,2014,9,5.0,12,0
9070,413565.0,3,2.5,1690,1613,2.0,0.0,0.0,3,8,1150,540.0,1690,1619,2014,8,11.0,12,6
9071,363000.0,3,3.25,1651,1779,2.0,0.0,0.0,3,8,1341,310.0,1650,2908,2014,6,10.0,12,2
9072,679000.0,4,1.75,2260,41236,1.0,0.0,0.0,4,8,1690,570.0,3080,30240,2015,4,6.0,12,6
9073,473000.0,2,1.75,1510,4555,1.0,0.0,0.0,3,8,1510,0.0,1640,4500,2014,9,10.0,12,0
9074,585888.0,3,2.0,1490,7431,1.0,0.0,0.0,4,7,1490,0.0,1700,7725,2015,4,6.0,12,0
9075,405000.0,4,2.5,2220,4652,2.0,0.0,0.0,3,7,2220,0.0,1840,4500,2014,6,10.0,12,1
9076,650000.0,3,1.75,2800,19386,1.0,1.0,4.0,3,8,1400,1400.0,3270,31450,2015,1,6.0,12,5
9077,415000.0,4,2.5,2210,213008,1.0,0.0,0.0,4,7,1210,1000.0,2270,52707,2015,2,7.0,12,3
9078,575000.0,3,2.0,2150,3880,1.0,0.0,0.0,3,8,1080,1070.0,2130,4000,2014,12,5.0,12,2
9079,220000.0,3,2.25,1400,7205,1.0,0.0,0.0,3,7,1140,260.0,1970,7252,2014,7,8.0,12,3
9080,610000.0,4,3.0,2450,10117,1.0,0.0,0.0,5,8,1580,870.0,2530,10125,2014,5,6.0,12,1
9081,499950.0,3,1.0,980,6380,1.0,0.0,0.0,3,7,760,220.0,1390,6380,2014,5,4.0,12,2
9082,883000.0,4,2.5,2800,6874,2.0,0.0,0.0,3,9,2170,630.0,1430,6240,2015,3,8.0,12,2
9083,436000.0,2,1.0,1240,8100,1.5,0.0,2.0,3,7,1240,0.0,2790,8100,2014,10,2.0,12,2
9084,320000.0,3,2.5,1610,1356,2.0,0.0,0.0,3,8,1240,370.0,1270,1314,2014,12,10.0,12,4
9085,425000.0,3,1.75,1510,44000,1.0,0.0,0.0,3,7,1240,270.0,2290,36242,2014,5,8.0,12,6
9086,204700.0,4,2.0,1670,9987,1.0,0.0,0.0,3,7,1670,0.0,1640,7280,2014,5,6.0,12,5
9087,384000.0,6,3.0,2320,4502,1.0,0.0,0.0,4,7,1200,1120.0,1160,5628,2014,7,8.0,12,4
9088,314000.0,3,2.75,1900,8200,2.0,0.0,0.0,4,7,1900,0.0,1620,8200,2015,1,8.0,12,1
9089,535000.0,3,2.5,2390,6263,2.0,0.0,0.0,3,9,2390,0.0,2390,11761,2015,4,10.0,12,2
9090,568000.0,4,1.75,2110,265716,1.0,0.0,0.0,4,8,2110,0.0,2110,110597,2014,6,7.0,12,0
9091,426000.0,4,1.5,1470,5850,1.0,0.0,0.0,4,7,810,660.0,1290,7300,2015,5,7.0,12,0
9092,675000.0,4,2.75,2670,6780,2.0,0.0,3.0,5,8,1630,1040.0,2400,5989,2014,12,0.0,12,4
9093,380000.0,4,2.5,2540,6365,2.0,0.0,0.0,3,8,1870,670.0,2290,5942,2014,6,9.0,12,1
9094,685000.0,3,2.5,3450,8000,3.0,0.0,0.0,4,8,2970,480.0,1880,6135,2014,7,2.0,7,4
9095,429000.0,3,2.0,1700,52826,1.0,0.0,0.0,3,7,1700,0.0,2480,114728,2014,8,9.0,12,3
9096,799000.0,4,1.5,1810,6583,1.0,0.0,0.0,3,7,1500,310.0,860,8670,2015,4,6.0,12,2
9097,318500.0,5,1.75,1550,6986,1.0,0.0,0.0,3,7,1030,520.0,1550,6986,2014,9,7.0,12,4
9098,925000.0,3,3.25,4110,20900,2.0,0.0,0.0,3,9,2630,0.0,2640,14700,2015,4,10.0,12,1
9099,420000.0,3,1.5,2080,5000,1.0,0.0,0.0,3,7,1300,780.0,1860,5000,2015,2,6.0,12,4
9100,570000.0,2,1.0,1100,4000,1.0,0.0,0.0,3,7,1100,0.0,1590,4000,2014,12,0.0,12,2
9101,1050000.0,4,2.75,3950,12840,2.0,0.0,0.0,5,8,3950,0.0,2350,12507,2014,8,5.0,12,1
9102,333000.0,3,1.0,1250,8450,1.0,0.0,0.0,4,7,1250,0.0,1350,9300,2014,9,5.0,12,4
9103,1360000.0,2,1.75,2620,14138,2.0,1.0,4.0,3,8,2120,0.0,1830,8279,2015,2,3.0,9,2
9104,660000.0,3,2.5,2290,2798,3.0,0.0,0.0,4,9,2290,0.0,2260,5000,2014,6,5.0,8,2
9105,350000.0,6,4.5,3500,8504,2.0,0.0,0.0,3,7,3500,0.0,1550,8460,2014,9,7.0,12,2
9106,682500.0,6,4.5,3500,8504,2.0,0.0,0.0,3,7,3500,0.0,1550,8460,2015,1,7.0,12,2
9107,399990.0,5,2.75,1690,4000,1.0,0.0,0.0,5,7,970,720.0,1240,4000,2014,12,4.0,12,4
9108,860000.0,5,3.25,4500,9648,2.0,0.0,4.0,4,8,3000,1500.0,2780,21132,2014,6,6.0,12,2
9109,216180.0,2,1.0,1120,7797,1.0,0.0,0.0,3,6,1120,0.0,2180,7200,2014,10,4.0,12,1
9110,300000.0,4,2.25,1740,9613,2.0,0.0,0.0,5,8,1740,0.0,1680,9769,2014,9,8.0,12,1
9111,145000.0,3,1.0,1010,11880,1.0,0.0,0.0,3,7,1010,0.0,1150,9435,2014,10,5.0,12,5
9112,255000.0,3,1.0,1010,11880,1.0,0.0,0.0,3,7,1010,0.0,1150,9435,2015,3,5.0,12,5
9113,250000.0,3,1.75,1200,24805,1.0,0.0,0.0,3,6,1200,0.0,2150,4339,2014,7,8.0,12,1
9114,245000.0,3,1.0,1020,8625,1.0,0.0,0.0,3,7,1020,0.0,1290,9440,2014,10,7.0,12,6
9115,445000.0,3,1.75,1850,7056,2.5,0.0,0.0,4,8,1850,0.0,1970,7056,2014,10,7.0,12,0
9116,562000.0,3,1.5,1830,8000,1.0,0.0,0.0,4,7,1830,0.0,1310,7500,2014,5,5.0,12,0
9117,501000.0,4,1.0,2070,7519,1.0,0.0,0.0,3,7,1160,910.0,1730,7519,2014,5,6.0,12,0
9118,190000.0,3,1.75,1160,5850,1.0,0.0,0.0,4,6,1160,0.0,1110,8382,2015,1,1.0,12,4
9119,862500.0,4,2.75,3280,24440,2.0,0.0,0.0,3,10,3280,0.0,3490,25138,2014,5,9.0,12,0
9120,1090000.0,5,2.5,2340,6000,2.0,0.0,0.0,4,10,2340,0.0,2350,6000,2014,6,2.0,12,4
9121,575000.0,5,3.0,3690,49709,1.0,0.0,2.0,3,9,2690,1000.0,2590,8691,2014,6,5.0,12,5
9122,250000.0,1,1.0,720,123710,1.0,0.0,0.0,4,6,720,0.0,1860,297514,2014,12,3.0,12,3
9123,310000.0,7,1.5,2660,15111,1.5,0.0,0.0,4,7,2660,0.0,1710,15429,2015,5,6.0,12,1
9124,1400000.0,5,3.25,4300,9270,2.0,0.0,3.0,3,10,2910,1390.0,2780,6610,2014,10,5.0,10,4
9125,284850.0,3,1.5,1590,8256,1.0,0.0,1.0,3,7,1090,500.0,1950,7840,2014,12,6.0,12,5
9126,570000.0,4,2.5,2590,7910,2.0,0.0,0.0,3,9,2590,0.0,2110,11761,2015,2,10.0,12,2
9127,304000.0,3,1.75,1720,6000,1.0,0.0,2.0,3,7,1000,720.0,1690,6000,2014,10,5.0,12,1
9128,560000.0,4,2.5,1790,9787,1.0,0.0,2.0,4,8,1240,550.0,1790,9787,2014,12,8.0,12,1
9129,325000.0,3,1.0,1590,8160,1.0,0.0,1.0,3,7,1090,500.0,1540,10500,2014,8,5.0,12,5
9130,557510.0,4,2.0,1580,4800,1.5,0.0,2.0,3,7,1580,0.0,1580,4800,2015,2,1.0,12,4
9131,305000.0,4,2.25,2580,8820,1.0,0.0,0.0,4,9,1620,960.0,2140,8400,2015,4,6.0,12,5
9132,320000.0,5,1.0,1740,27350,1.0,0.0,0.0,4,5,1740,0.0,2760,10749,2014,9,5.0,12,1
9133,455000.0,5,2.25,3470,28212,1.5,0.0,0.0,4,8,2790,680.0,2020,28177,2014,9,7.0,12,3
9134,383001.0,3,1.0,1180,7210,1.0,0.0,0.0,4,7,1180,0.0,1700,7210,2014,9,6.0,12,2
9135,545000.0,3,1.75,1700,51649,1.5,0.0,0.0,5,6,1700,0.0,1100,39504,2014,6,3.0,12,1
9136,487500.0,2,1.0,1190,5000,1.0,0.0,0.0,3,7,1190,0.0,1600,5000,2015,4,2.0,12,4
9137,345000.0,5,2.5,2450,6994,2.0,0.0,0.0,3,8,2450,0.0,1940,6035,2014,7,10.0,12,5
9138,583000.0,6,2.75,2630,16411,1.0,0.0,0.0,4,8,1650,980.0,2250,12255,2014,6,7.0,12,0
9139,534950.0,3,2.25,2130,12286,2.0,0.0,0.0,3,8,2130,0.0,2130,10158,2014,8,7.0,12,0
9140,403504.0,4,1.0,1060,5750,1.0,0.0,0.0,3,6,950,110.0,1790,5857,2014,8,0.0,12,2
9141,500000.0,3,1.75,1480,6120,1.5,0.0,0.0,3,7,1480,0.0,1480,6120,2015,4,4.0,12,2
9142,319502.0,3,1.75,1610,38707,1.0,0.0,0.0,3,7,1610,0.0,1930,45151,2015,2,8.0,12,3
9143,525000.0,4,2.75,2440,5080,2.0,0.0,0.0,3,8,1750,690.0,1920,6375,2014,11,5.0,12,4
9144,563000.0,4,3.0,3100,15480,2.0,0.0,0.0,3,8,2400,700.0,2000,42500,2014,5,9.0,12,2
9145,898500.0,4,2.75,2890,5000,1.5,0.0,0.0,3,8,1990,900.0,1080,3750,2014,8,1.0,11,2
9146,651000.0,3,2.5,3240,108366,2.0,0.0,0.0,4,10,3240,0.0,2090,108366,2014,5,9.0,12,3
9147,450000.0,4,2.75,2900,6400,2.0,0.0,0.0,3,7,2040,860.0,1340,6144,2014,12,1.0,6,4
9148,665000.0,4,2.25,2650,8149,1.0,0.0,0.0,4,8,1610,1040.0,2290,8019,2015,3,7.0,12,1
9149,825000.0,4,2.5,2560,4000,2.0,0.0,0.0,5,8,1610,950.0,1760,4000,2014,11,2.0,12,2
9150,200000.0,3,1.0,1150,4800,1.5,0.0,0.0,4,6,1150,0.0,1310,9510,2014,6,3.0,12,5
9151,295000.0,3,2.0,1760,6092,1.0,0.0,0.0,3,7,1760,0.0,2590,6255,2014,9,9.0,12,5
9152,748000.0,4,2.5,3220,8379,2.0,0.0,0.0,3,10,3220,0.0,2720,7635,2014,12,10.0,12,0
9153,580000.0,3,2.5,3200,18750,1.0,0.0,0.0,2,9,2660,540.0,3200,22475,2014,7,6.0,9,1
9154,275000.0,3,1.0,1250,10744,1.0,0.0,0.0,3,6,1250,0.0,1500,10710,2015,2,4.0,12,5
9155,196000.0,3,1.0,1000,8470,1.0,0.0,0.0,4,6,1000,0.0,1020,8470,2015,3,6.0,12,5
9156,235750.0,2,1.0,740,11250,1.0,0.0,0.0,2,6,740,0.0,1390,11250,2014,5,3.0,12,4
9157,315000.0,3,2.25,2170,8480,1.0,0.0,0.0,3,8,2170,0.0,2080,8452,2015,3,6.0,12,4
9158,338000.0,4,2.5,2370,10631,2.0,0.0,0.0,3,8,2370,0.0,2200,8297,2014,8,9.0,12,5
9159,353000.0,4,2.5,2300,4249,2.0,0.0,0.0,3,8,2300,0.0,2390,4385,2015,1,10.0,12,3
9160,235000.0,3,1.75,1400,6300,1.0,0.0,0.0,3,7,1400,0.0,1400,8490,2014,6,9.0,12,3
9161,569999.0,3,2.5,3080,13880,2.0,0.0,0.0,3,9,3080,0.0,2780,15318,2015,3,8.0,12,3
9162,505000.0,4,2.25,2350,12540,2.0,0.0,0.0,3,8,2350,0.0,2090,7964,2014,9,6.0,12,2
9163,1230000.0,4,3.0,2660,4600,1.5,0.0,0.0,3,8,1820,840.0,2350,4600,2015,3,0.0,12,2
9164,299000.0,2,1.75,1250,34395,1.0,0.0,0.0,4,7,1250,0.0,1910,26042,2014,5,4.0,12,5
9165,240000.0,3,2.0,1100,6360,1.0,0.0,0.0,3,7,1100,0.0,1620,6360,2014,10,9.0,12,3
9166,1960000.0,3,1.75,3330,12566,1.0,1.0,4.0,4,8,1940,1390.0,3730,16560,2015,2,5.0,12,1
9167,1270000.0,4,3.25,3640,3604,2.0,0.0,2.0,5,9,1960,1680.0,1940,4600,2014,9,1.0,12,2
9168,405000.0,2,1.75,1350,2653,2.0,0.0,0.0,3,7,1350,0.0,1370,4115,2015,4,8.0,12,0
9169,304000.0,4,2.0,1310,8454,1.0,0.0,0.0,4,7,1310,0.0,1320,8274,2014,6,5.0,12,2
9170,272000.0,4,2.25,1800,5555,2.0,0.0,0.0,3,7,1800,0.0,1810,5669,2014,10,10.0,12,3
9171,412000.0,2,1.0,1260,3960,1.0,0.0,0.0,3,6,690,570.0,1250,3960,2014,6,2.0,12,2
9172,698000.0,4,2.5,2990,7231,2.0,0.0,0.0,3,9,2990,0.0,3160,8339,2014,7,10.0,12,6
9173,400000.0,2,1.0,1140,5100,1.0,0.0,0.0,3,7,1140,0.0,1230,5100,2014,6,4.0,12,4
9174,305000.0,3,2.5,2100,6825,2.0,0.0,0.0,3,8,2100,0.0,2180,7614,2014,11,9.0,12,1
9175,585000.0,4,2.0,2400,12753,1.0,0.0,0.0,4,7,2400,0.0,1830,12060,2014,9,6.0,12,0
9176,190000.0,2,1.5,1400,9031,1.0,0.0,0.0,3,7,960,440.0,1450,7658,2014,8,8.0,12,5
9177,760000.0,4,2.5,2990,12788,2.0,0.0,0.0,3,10,2990,0.0,3250,12212,2014,7,8.0,12,6
9178,570000.0,3,1.75,1930,36210,1.0,0.0,0.0,3,8,1930,0.0,1930,35060,2014,5,7.0,12,0
9179,144000.0,3,1.0,980,6800,1.0,0.0,0.0,3,6,980,0.0,1140,9975,2014,11,4.0,12,1
9180,139000.0,2,1.0,690,5280,1.0,0.0,0.0,4,5,690,0.0,1140,4860,2014,6,4.0,12,1
9181,525000.0,4,1.5,1430,6380,1.5,0.0,0.0,4,7,1130,300.0,1570,6380,2014,11,4.0,12,2
9182,293000.0,1,1.0,1110,5421,1.0,0.0,0.0,3,6,1110,0.0,1230,8100,2014,7,3.0,12,2
9183,267100.0,2,2.5,1250,1580,2.0,0.0,0.0,3,7,1030,220.0,1250,1361,2015,4,10.0,12,4
9184,1500000.0,4,3.25,3470,5222,2.0,0.0,0.0,3,10,2830,640.0,3090,6758,2015,4,10.0,12,0
9185,240000.0,3,2.25,1500,15334,2.0,0.0,0.0,4,7,1500,0.0,1530,8102,2014,10,9.0,12,3
9186,975000.0,3,2.5,2530,7000,2.5,0.0,4.0,3,9,2530,0.0,2380,7000,2015,4,1.0,9,4
9187,279950.0,5,1.75,2150,7171,1.0,0.0,0.0,4,7,1460,690.0,1710,7300,2014,6,6.0,12,1
9188,405000.0,3,1.75,1260,7373,1.0,0.0,0.0,4,7,1260,0.0,1360,7373,2015,1,7.0,12,2
9189,400000.0,3,2.5,2740,83199,2.0,0.0,4.0,3,9,2740,0.0,2500,29269,2014,5,7.0,12,5
9190,225000.0,3,1.0,960,6500,1.0,0.0,0.0,4,5,960,0.0,1150,6500,2014,11,5.0,12,1
9191,250000.0,3,1.0,1520,7800,1.0,0.0,0.0,4,7,1120,400.0,1740,8000,2014,12,6.0,12,5
9192,272950.0,3,2.25,1570,9096,1.0,0.0,0.0,4,7,1180,390.0,1570,8418,2015,3,9.0,12,3
9193,625000.0,5,1.0,3240,5324,2.0,0.0,0.0,3,9,3240,0.0,3240,6036,2014,7,10.0,12,6
9194,670000.0,3,1.75,1280,2147,1.5,0.0,0.0,4,7,1280,0.0,2010,2640,2014,7,0.0,12,2
9195,1070000.0,3,2.5,2130,3545,3.0,0.0,0.0,5,9,2130,0.0,1970,3464,2015,4,8.0,12,2
9196,540000.0,3,1.75,1970,8200,1.0,0.0,0.0,5,8,1420,550.0,2140,8000,2014,6,6.0,12,2
9197,525000.0,3,2.5,2990,6725,2.0,0.0,0.0,3,9,2990,0.0,2790,6725,2014,11,10.0,12,1
9198,425000.0,2,1.0,1160,17700,1.0,0.0,0.0,3,7,1160,0.0,1440,9000,2015,3,4.0,12,2
9199,465500.0,3,1.75,1890,7004,1.0,0.0,0.0,3,7,1290,600.0,1440,5378,2014,6,6.0,12,4
9200,443500.0,3,2.5,2170,5866,2.0,0.0,0.0,3,7,2170,0.0,2440,5798,2014,7,10.0,12,6
9201,350000.0,4,2.25,1570,499571,1.0,0.0,3.0,4,7,1570,0.0,1700,181708,2014,12,7.0,12,3
9202,850000.0,3,2.5,3260,91911,2.0,0.0,0.0,4,9,3260,0.0,2520,65775,2014,9,8.0,12,0
9203,205000.0,3,2.25,1250,952,3.0,0.0,0.0,3,8,1250,0.0,1250,1030,2015,2,10.0,12,2
9204,315000.0,4,2.5,1940,10200,1.0,0.0,0.0,4,8,1140,800.0,1920,12600,2014,6,7.0,12,1
9205,470000.0,3,2.5,2150,8221,2.0,0.0,0.0,3,8,2150,0.0,2490,7951,2014,6,9.0,12,1
9206,1100000.0,4,2.25,3310,8540,1.0,0.0,4.0,4,9,1660,1650.0,3450,9566,2014,7,7.0,12,1
9207,340000.0,3,1.75,3400,46382,1.0,0.0,0.0,3,7,2050,1350.0,2320,20624,2014,11,7.0,12,6
9208,310000.0,4,2.5,2660,12672,1.0,0.0,0.0,4,8,1740,920.0,2280,12477,2014,6,5.0,12,5
9209,305000.0,3,1.0,950,13475,1.0,0.0,0.0,3,7,950,0.0,1240,8910,2014,6,4.0,12,2
9210,307150.0,3,1.5,1480,6752,1.0,0.0,0.0,4,7,1480,0.0,1450,8023,2014,7,5.0,12,1
9211,729032.0,4,2.5,2840,12866,1.0,0.0,0.0,4,9,1780,1060.0,2840,13209,2014,7,7.0,12,0
9212,750000.0,5,2.5,3240,9960,1.0,0.0,1.0,3,8,2020,1220.0,2730,10400,2015,3,5.0,12,0
9213,289000.0,4,2.5,1961,3207,2.0,0.0,0.0,3,7,1961,0.0,1961,3401,2015,2,10.0,12,3
9214,480000.0,3,1.0,1100,5700,1.0,0.0,0.0,3,7,1100,0.0,1560,6588,2015,4,4.0,12,2
9215,529000.0,3,1.75,1500,7367,1.0,0.0,0.0,3,8,1500,0.0,1920,7579,2015,2,7.0,12,0
9216,585000.0,3,1.75,1480,4800,2.0,0.0,0.0,4,7,1140,340.0,1810,4800,2014,7,4.0,12,2
9217,704000.0,4,2.75,2510,12500,1.0,0.0,0.0,5,8,2050,460.0,2200,12088,2014,9,7.0,12,0
9218,607000.0,4,2.0,1490,4054,1.5,0.0,0.0,5,7,1490,0.0,1510,3889,2015,3,2.0,12,2
9219,580000.0,3,2.25,2190,8188,2.0,0.0,0.0,3,8,1810,380.0,2190,8374,2015,3,7.0,12,0
9220,875000.0,5,2.5,2530,8564,2.0,0.0,0.0,4,8,2530,0.0,2480,8714,2014,8,7.0,12,1
9221,610000.0,4,2.5,2440,9350,1.0,0.0,0.0,4,8,1560,880.0,2260,8500,2014,10,7.0,12,1
9222,230000.0,3,0.75,1040,15000,1.0,0.0,0.0,3,6,1040,0.0,1410,19000,2014,7,4.0,12,2
9223,510000.0,4,2.25,2450,62290,2.0,0.0,0.0,3,8,2450,0.0,2450,41181,2014,6,7.0,12,0
9224,733000.0,4,2.5,2210,5002,1.0,0.0,0.0,3,7,1370,840.0,1970,4920,2015,3,7.0,12,2
9225,169100.0,3,2.0,1050,18304,1.0,0.0,0.0,4,7,1050,0.0,1690,15675,2014,8,5.0,12,5
9226,250000.0,3,2.0,1050,18304,1.0,0.0,0.0,4,7,1050,0.0,1690,15675,2015,5,5.0,12,5
9227,500000.0,4,2.25,2730,35100,2.0,0.0,0.0,3,8,2730,0.0,2730,36677,2014,11,7.0,12,6
9228,700000.0,2,1.0,1620,9855,1.0,0.0,4.0,3,8,1320,300.0,1820,7700,2014,10,4.0,12,4
9229,379000.0,4,2.75,2410,5225,2.0,0.0,0.0,3,8,2410,0.0,2300,5378,2014,12,10.0,12,1
9230,650000.0,4,2.5,3420,222156,2.0,0.0,0.0,3,9,3420,0.0,3340,222156,2014,7,10.0,12,3
9231,412133.0,2,1.0,920,4400,1.0,0.0,0.0,3,7,920,0.0,1560,4600,2014,11,4.0,12,2
9232,480000.0,4,2.25,2330,14190,1.0,0.0,0.0,3,8,1740,590.0,2330,14190,2015,4,6.0,12,2
9233,650000.0,3,1.75,1940,10245,1.0,0.0,0.0,3,7,1940,0.0,2720,11448,2014,12,5.0,12,4
9234,505000.0,2,2.5,1900,5065,2.0,0.0,0.0,3,8,1900,0.0,1350,4664,2015,3,10.0,12,0
9235,931088.0,4,2.5,3510,17400,1.0,0.0,0.0,4,9,1930,1580.0,2730,12120,2015,5,5.0,12,1
9236,570000.0,4,1.75,1860,7700,1.0,0.0,0.0,4,8,1860,0.0,1860,7700,2014,9,6.0,12,0
9237,475000.0,3,1.0,1380,4635,1.0,0.0,0.0,4,6,1380,0.0,1790,4635,2014,8,1.0,12,4
9238,240000.0,6,1.75,2210,8594,1.0,0.0,0.0,3,7,1310,900.0,1850,8594,2014,8,5.0,12,4
9239,462000.0,4,2.5,2640,47480,1.0,0.0,0.0,4,8,1590,1050.0,2390,67415,2015,1,7.0,12,3
9240,1120000.0,3,2.5,4530,22873,2.0,0.0,2.0,5,8,3220,1310.0,3100,18210,2015,2,1.0,12,4
9241,243000.0,3,1.0,1500,6600,1.0,0.0,0.0,2,6,1500,0.0,1730,6600,2014,9,6.0,12,4
9242,660000.0,4,2.25,2010,15375,1.0,0.0,0.0,4,8,2010,0.0,1930,15375,2015,2,5.0,12,1
9243,1190000.0,2,1.75,2080,8112,1.0,1.0,4.0,4,8,1040,1040.0,2030,8408,2014,10,3.0,8,2
9244,1680000.0,4,4.25,5584,68257,2.0,0.0,0.0,3,11,5584,0.0,5030,101901,2014,5,9.0,12,6
9245,6890000.0,6,7.75,9890,31374,2.0,0.0,4.0,3,13,8860,1030.0,4540,42730,2014,9,10.0,12,2
9246,368000.0,3,2.5,2080,4307,2.0,0.0,0.0,3,7,2080,0.0,2080,4947,2014,9,10.0,12,6
9247,811500.0,5,4.25,3970,4500,2.0,0.0,0.0,3,9,2860,1110.0,3480,4500,2014,11,10.0,12,1
9248,275000.0,2,1.0,770,8149,1.0,0.0,0.0,5,6,770,0.0,770,8150,2014,6,4.0,12,2
9249,650000.0,4,2.5,2500,6005,2.0,0.0,0.0,3,9,2500,0.0,2680,7200,2014,9,10.0,12,0
9250,485000.0,3,2.0,2410,50654,1.5,0.0,0.0,3,7,2410,0.0,1900,36300,2015,2,9.0,12,4
9251,425000.0,3,2.5,1340,10018,1.0,0.0,0.0,4,7,1340,0.0,2520,13068,2014,8,7.0,12,0
9252,530000.0,3,2.5,2640,13775,1.0,0.0,0.0,3,8,1550,1090.0,2120,12432,2014,12,7.0,12,1
9253,657000.0,4,1.75,2740,8520,1.0,0.0,2.0,3,8,1370,1370.0,2740,9286,2014,5,5.0,12,4
9254,315000.0,4,2.75,1580,3770,1.0,0.0,0.0,3,7,1080,500.0,1740,3800,2014,12,10.0,12,0
9255,273000.0,4,1.5,2180,22870,1.0,0.0,0.0,4,6,1280,900.0,2420,22614,2014,5,5.0,7,3
9256,550000.0,3,2.75,1960,13252,1.0,0.0,0.0,5,8,1240,720.0,2040,9866,2014,9,7.0,12,1
9257,347000.0,2,2.25,1560,1705,2.0,0.0,0.0,3,8,1270,290.0,1560,1758,2014,12,10.0,12,4
9258,525000.0,5,2.75,2440,8000,1.0,0.0,0.0,4,7,1240,1200.0,1780,8391,2014,6,7.0,12,0
9259,490000.0,3,1.5,990,1343,2.0,0.0,0.0,3,8,840,150.0,1350,2521,2014,9,10.0,12,2
9260,500000.0,3,2.25,2210,7916,2.0,0.0,0.0,3,8,2210,0.0,1450,7955,2014,12,7.0,12,2
9261,585000.0,3,2.75,3080,7282,2.0,0.0,0.0,3,9,3080,0.0,3080,7274,2015,1,10.0,12,1
9262,926500.0,4,2.75,2900,17802,1.0,0.0,2.0,3,9,1750,1150.0,2900,15720,2014,11,8.0,12,2
9263,465000.0,1,1.0,1020,3200,1.0,0.0,0.0,3,7,1020,0.0,1670,3480,2014,10,2.0,12,2
9264,200000.0,4,2.0,1900,8160,1.0,0.0,0.0,3,7,1900,0.0,1280,6532,2015,3,7.0,12,3
9265,1680000.0,6,4.75,5770,16747,2.0,0.0,3.0,3,12,4500,1270.0,4470,14571,2015,1,9.0,12,1
9266,220500.0,2,1.0,990,57499,1.0,0.0,0.0,2,6,990,0.0,2090,27442,2014,9,4.0,12,4
9267,329000.0,2,1.0,990,57499,1.0,0.0,0.0,2,6,990,0.0,2090,27442,2015,5,4.0,12,4
9268,715000.0,3,4.0,2080,2250,3.0,0.0,4.0,3,8,2080,0.0,2080,2250,2014,7,9.0,12,2
9269,780000.0,3,4.0,2080,2250,3.0,0.0,4.0,3,8,2080,0.0,2080,2250,2015,4,9.0,12,2
9270,410000.0,2,1.0,1480,4080,1.0,0.0,0.0,3,7,1050,430.0,1310,4080,2014,8,4.0,12,2
9271,778100.0,2,1.0,1480,4080,1.0,0.0,0.0,3,7,1050,430.0,1310,4080,2015,5,4.0,12,2
9272,406000.0,3,1.0,1090,11292,1.0,0.0,0.0,4,7,1090,0.0,1570,8198,2015,3,5.0,12,2
9273,665000.0,4,2.5,2800,5900,1.0,0.0,0.0,3,8,1660,1140.0,2580,5900,2014,5,6.0,12,2
9274,305000.0,2,1.0,1000,8212,1.0,0.0,0.0,4,7,1000,0.0,1620,8214,2014,11,4.0,12,2
9275,265000.0,3,2.5,1640,7668,2.0,0.0,0.0,3,7,1640,0.0,1850,7200,2014,8,9.0,12,3
9276,485000.0,4,1.0,1620,4080,1.5,0.0,0.0,3,7,1620,0.0,1760,4080,2014,10,2.0,12,2
9277,600000.0,3,2.5,2460,108900,1.0,0.0,0.0,4,9,1860,0.0,2870,102366,2014,5,7.0,12,6
9278,510000.0,2,1.5,1860,5100,1.0,0.0,0.0,3,7,1060,800.0,1710,5100,2015,4,3.0,12,4
9279,195000.0,2,1.0,1080,3899,1.0,0.0,0.0,4,8,1080,0.0,1090,3899,2014,5,7.0,12,5
9280,432500.0,3,1.75,1980,5100,1.0,0.0,0.0,3,7,1270,710.0,1400,5100,2014,5,6.0,12,2
9281,490000.0,3,1.75,1510,8433,1.0,0.0,0.0,4,7,1220,290.0,1950,8199,2014,12,6.0,12,0
9282,270000.0,3,2.5,1690,7165,2.0,0.0,0.0,4,7,1690,0.0,1410,8590,2014,7,9.0,12,3
9283,370000.0,2,1.5,1010,2102,2.0,0.0,0.0,3,7,1010,0.0,1480,2632,2014,8,8.0,12,2
